-2.148747444152832031e-03,-2.469182014465332031e-03,-2.808451652526855469e-03,-2.548212185502052307e-03,-2.490769838914275169e-03,-2.261954592540860176e-03,-1.511812210083007812e-03,-1.747965812683105469e-03,-1.260519027709960938e-03,-2.039670944213867188e-04,2.748966217041015625e-04,3.813385963439941406e-03,4.153370857238769531e-03,6.070375442504882812e-03,8.735381998121738434e-03,1.083731651306152344e-02,1.326680183410644531e-02,1.386141777038574219e-02,1.320838928222656250e-02,1.322567462921142578e-02,1.329982280731201172e-02,1.274609565734863281e-02,1.217496395111083984e-02,9.274681098759174347e-03,6.935932207852602005e-03,1.374483108520507812e-04,1.485586166381835938e-03,6.618499755859375000e-03,1.753687858581542969e-03,-2.556151710450649261e-03,-6.794518791139125824e-03,-1.053099334239959717e-02,-1.270079612731933594e-02,-1.128149032592773438e-02,-1.040410995483398438e-02,-8.918762207031250000e-03,-7.381439208984375000e-03,3.252148628234863281e-03,4.179596900939941406e-03,5.747795104980468750e-03,6.664156913757324219e-03,3.563404083251953125e-03,4.561185836791992188e-03,5.963576491922140121e-03,6.201524287462234497e-03,7.070302963256835938e-03,8.130550384521484375e-03,9.205818176269531250e-03,1.025533676147460938e-02,1.193082332611083984e-02,1.365959644317626953e-02,1.535940170288085938e-02,1.646482944488525391e-02,1.728584431111812592e-02,1.797802932560443878e-02
-3.510713577270507812e-03,-3.185629844665527344e-03,-3.523588180541992188e-03,-3.129482269287109375e-03,-3.006219863891601562e-03,-2.602219581604003906e-03,-2.220153808593750000e-03,-1.927304314449429512e-03,-1.335620880126953125e-03,-1.537203788757324219e-03,-4.280805587768554688e-04,1.357078552246093750e-03,3.633260726928710938e-03,4.751682281494140625e-03,7.197976112365722656e-03,8.993983268737792969e-03,1.072943210601806641e-02,1.194381713867187500e-02,1.246795058250427246e-02,1.271253824234008789e-02,1.200437545776367188e-02,1.266884803771972656e-02,1.159058045595884323e-02,8.460521697998046875e-03,6.717020645737648010e-03,4.684881772845983505e-03,4.310659132897853851e-03,2.980910707265138626e-03,1.966205425560474396e-03,-3.223551611881703138e-04,-7.376933004707098007e-03,-1.303088665008544922e-02,-1.158666610717773438e-02,-1.016236096620559692e-02,-9.351491928100585938e-03,-7.874695584177970886e-03,-7.462024688720703125e-03,-5.952358245849609375e-03,1.408690237440168858e-03,4.497528076171875000e-03,3.748847404494881630e-03,2.318739891052246094e-03,3.319263458251953125e-03,4.954934120178222656e-03,5.984306335449218750e-03,5.686640739440917969e-03,5.836725234985351562e-03,8.551001548767089844e-03,1.058527640998363495e-02,1.128765381872653961e-02,1.300871372222900391e-02,1.471006870269775391e-02,1.605778560042381287e-02,1.758539676666259766e-02,1.820063591003417969e-02
-3.584384918212890625e-03,-3.902316093444824219e-03,-3.680597292259335518e-03,-3.843307495117187500e-03,-4.107832908630371094e-03,-2.676963806152343750e-03,-2.928614616394042969e-03,-2.454996109008789062e-03,-2.041339874267578125e-03,-1.177793485112488270e-03,-3.837295225821435452e-04,6.552934646606445312e-04,1.164436340332031250e-03,2.311587333679199219e-03,5.262374877929687500e-03,7.681131362915039062e-03,8.217334747314453125e-03,9.422302246093750000e-03,1.190721988677978516e-02,1.253795623779296875e-02,1.192712783813476562e-02,1.259148120880126953e-02,1.014154311269521713e-02,8.652432821691036224e-03,6.271650549024343491e-03,3.082156181335449219e-03,3.216266632080078125e-03,1.134061813354492188e-02,4.055609460920095444e-03,2.210304141044616699e-03,-2.804949879646301270e-03,-9.131233207881450653e-03,-1.045311521738767624e-02,-1.136159896850585938e-02,-9.890317916870117188e-03,-8.406758308410644531e-03,-6.951332092285156250e-03,-5.443692207336425781e-03,2.340078353881835938e-03,2.661943435668945312e-03,4.833340644836425781e-03,3.677950939163565636e-03,3.622721182182431221e-03,3.424914786592125893e-03,3.136873245239257812e-03,4.170894622802734375e-03,6.322085857391357422e-03,6.243586540222167969e-03,7.323384284973144531e-03,1.127851009368896484e-02,1.292610168457031250e-02,1.406073570251464844e-02,1.581692695617675781e-02,1.693880558013916016e-02,1.755523681640625000e-02
-3.658175468444824219e-03,-3.976225852966308594e-03,-4.238843917846679688e-03,-4.557251930236816406e-03,-4.182219505310058594e-03,-3.386616706848144531e-03,-3.150644712150096893e-03,-2.530097961425781250e-03,-2.747178077697753906e-03,-1.612663269042968750e-03,-1.131296157836914062e-03,-6.722211837768554688e-04,-1.603364944458007812e-04,3.432989120483398438e-03,4.566311836242675781e-03,5.749940872192382812e-03,7.467542309314012527e-03,8.426893502473831177e-03,1.060593128204345703e-02,1.021530851721763611e-02,1.062893867492675781e-02,1.063168048858642578e-02,1.008319854736328125e-02,6.564140319824218750e-03,5.875808652490377426e-03,4.817962646484375000e-03,3.741264343261718750e-03,3.290176391601562500e-03,2.860784530639648438e-03,2.452611923217773438e-03,-2.962291240692138672e-03,-6.182829383760690689e-03,-7.900850847363471985e-03,-9.655237197875976562e-03,-8.188486099243164062e-03,-6.709814071655273438e-03,-4.670709371566772461e-03,-2.563200425356626511e-03,1.672983169555664062e-03,2.046255394816398621e-03,3.585577011108398438e-03,3.982782363891601562e-03,2.932801842689514160e-03,1.497030258178710938e-03,1.897454261779785156e-03,2.934455871582031250e-03,4.603385925292968750e-03,7.417791523039340973e-03,9.519338607788085938e-03,1.176583766937255859e-02,1.355205103754997253e-02,1.459662523120641708e-02,1.629900932312011719e-02,1.745141297578811646e-02,1.825388334691524506e-02
-3.308364422991871834e-03,-4.692792892456054688e-03,-4.954099655151367188e-03,-4.631519317626953125e-03,-4.256725311279296875e-03,-4.503488540649414062e-03,-3.003597259521484375e-03,-3.237247467041015625e-03,-2.868641400709748268e-03,-2.316951751708984375e-03,-1.834273338317871094e-03,-1.999855041503906250e-03,-8.606910705566406250e-04,2.908706665039062500e-04,3.250360488891601562e-03,3.818273544311523438e-03,6.290674209594726562e-03,8.115291595458984375e-03,8.721470832824707031e-03,8.692264556884765625e-03,9.330391883850097656e-03,9.279464371502399445e-03,9.375699795782566071e-03,5.880117416381835938e-03,5.344629287719726562e-03,5.582042038440704346e-03,4.869222640991210938e-03,4.415035247802734375e-03,3.982305526733398438e-03,3.570556640625000000e-03,-1.335024833679199219e-03,-4.205355886369943619e-03,-1.114964485168457031e-02,-6.161808967590332031e-03,-5.298376083374023438e-03,-4.419803619384765625e-03,-5.258798599243164062e-03,-4.345178604125976562e-03,2.178668975830078125e-03,1.411437988281250000e-03,2.337932586669921875e-03,3.319740295410156250e-03,2.261740854009985924e-03,8.351802825927734375e-04,3.561397315934300423e-03,4.185789264738559723e-03,4.521369934082031250e-03,6.161451339721679688e-03,1.057934761047363281e-02,1.282250881195068359e-02,1.341176033020019531e-02,1.511120796203613281e-02,1.734638214111328125e-02,1.741933822631835938e-02,1.803421974182128906e-02
-3.731846809387207031e-03,-3.502282779663801193e-03,-4.387021064758300781e-03,-4.121804144233465195e-03,-4.089882597327232361e-03,-4.578113555908203125e-03,-3.712058067321777344e-03,-3.312349319458007812e-03,-2.822399139404296875e-03,-3.021717071533203125e-03,-2.537250518798828125e-03,-1.822744146920740604e-03,-1.056813052855432034e-03,3.029618819709867239e-04,7.950067520141601562e-04,3.380877664312720299e-03,4.980325698852539062e-03,6.192564964294433594e-03,7.417082786560058594e-03,7.390737533569335938e-03,8.642435073852539062e-03,1.365232467651367188e-02,9.057802148163318634e-03,6.408691406250000000e-03,8.857742883265018463e-03,6.680828984826803207e-03,5.938927177339792252e-03,4.490449093282222748e-03,1.930455327965319157e-03,1.038226182572543621e-03,-6.685018539428710938e-03,-5.258560180664062500e-03,-3.467385657131671906e-03,-4.120945930480957031e-03,-3.525326028466224670e-03,-2.384185791015625000e-03,-2.067923545837402344e-03,1.473865995649248362e-04,7.483031949959695339e-04,1.330614089965820312e-03,2.840161323547363281e-03,2.656698226928710938e-03,2.437583636492490768e-03,7.536411285400390625e-04,1.815795898437500000e-03,3.430008888244628906e-03,7.228136062622070312e-03,8.877038955688476562e-03,1.087296009063720703e-02,1.280263252556324005e-02,1.503372192382812500e-02,1.672828197479248047e-02,1.780347526073455811e-02,1.902723312377929688e-02,1.963710784912109375e-02
-2.516984939575195312e-03,-3.481149673461914062e-03,-3.178596496582031250e-03,-4.066109657287597656e-03,-4.331111907958984375e-03,-4.099670331925153732e-03,-4.201787058264017105e-03,-4.420518875122070312e-03,-3.528237342834472656e-03,-4.355192184448242188e-03,-3.240585327148437500e-03,-2.075672149658203125e-03,-1.561045646667480469e-03,-4.080533981323242188e-04,-5.240440368652343750e-04,1.934170722961425781e-03,3.669857978820800781e-03,4.885077476501464844e-03,6.112575531005859375e-03,7.426341529935598373e-03,8.327543735504150391e-03,9.258627891540527344e-03,9.320616722106933594e-03,9.561387822031974792e-03,5.871295928955078125e-03,5.997180938720703125e-03,6.141543388366699219e-03,6.304144859313964844e-03,3.304454032331705093e-03,1.260042190551757812e-03,-2.970894274767488241e-04,-1.191386836580932140e-03,-2.072334289550781250e-03,-1.814007759094238281e-03,-1.537084579467773438e-03,-1.001358032226562500e-04,2.098083496093750000e-04,-5.974769592285156250e-04,3.271102905273437500e-03,1.834630966186523438e-03,2.887971699237823486e-03,3.059899201616644859e-03,2.931445837020874023e-03,3.016182454302906990e-03,2.891898155212402344e-03,3.925323486328125000e-03,7.332104258239269257e-03,9.046811610460281372e-03,1.163959503173828125e-02,1.387965679168701172e-02,1.608753204345703125e-02,1.777923107147216797e-02,1.839399337768554688e-02,2.007150650024414062e-02,2.011620998382568359e-02
-1.946330070495605469e-03,-2.611398696899414062e-03,-2.960154786705970764e-03,-3.500699996948242188e-03,-4.405617713928222656e-03,-4.652738571166992188e-03,-4.881381988525390625e-03,-5.129218101501464844e-03,-4.651784896850585938e-03,-4.864811897277832031e-03,-4.029983654618263245e-03,-3.403544425964355469e-03,-2.886056900024414062e-03,-1.730203628540039062e-03,-1.222014427185058594e-03,6.177425384521484375e-04,2.976417541503906250e-03,4.193067550659179688e-03,5.421876907348632812e-03,6.701350212097167969e-03,7.954597473144531250e-03,8.572101593017578125e-03,1.360595226287841797e-02,1.425993442535400391e-02,1.496767997741699219e-02,1.569068431854248047e-02,8.394786156713962555e-03,6.747297011315822601e-03,5.341393407434225082e-03,-2.777338027954101562e-03,-1.376509666442871094e-03,-1.157879829406738281e-03,8.263587951660156250e-04,7.271766662597656250e-03,2.801371971145272255e-03,2.914196578785777092e-03,2.972504589706659317e-03,2.262115478515625000e-03,3.776788711547851562e-03,3.587648272514343262e-03,5.093097686767578125e-03,3.698412561789155006e-03,1.411676406860351562e-03,3.968000411987304688e-03,4.998207092285156250e-03,6.084918975830078125e-03,7.720232009887695312e-03,9.940385818481445312e-03,1.269996166229248047e-02,1.493692398071289062e-02,1.658090576529502869e-02,2.000677585601806641e-02,1.983623392879962921e-02,2.096471562981605530e-02,2.119127474725246429e-02
-1.057624816894531250e-03,-8.491873741149902344e-04,-2.295255661010742188e-03,-3.203511238098144531e-03,-3.813652321696281433e-03,-4.090428352355957031e-03,-4.956126213073730469e-03,-5.204200744628906250e-03,-5.359053611755371094e-03,-6.201505661010742188e-03,-4.571437835693359375e-03,-4.731655120849609375e-03,-4.211187362670898438e-03,-3.052473068237304688e-03,-1.375879510305821896e-03,-7.855892181396484375e-05,4.968643188476562500e-04,3.707091091200709343e-03,4.831785336136817932e-03,6.011962890625000000e-03,7.877349853515625000e-03,7.885217666625976562e-03,9.165763854980468750e-03,9.284496307373046875e-03,1.308012008666992188e-02,9.441887959837913513e-03,8.993506431579589844e-03,8.548021316528320312e-03,5.433519836515188217e-03,3.932476043701171875e-03,2.943038940429687500e-03,3.571818815544247627e-03,4.646586254239082336e-03,5.036893766373395920e-03,7.503747940063476562e-03,8.383393287658691406e-03,7.474184036254882812e-03,6.629228591918945312e-03,5.052745342254638672e-03,4.678726196289062500e-03,6.762504577636718750e-03,2.494335174560546875e-03,3.492593765258789062e-03,4.909584298729896545e-03,5.569406785070896149e-03,7.154703140258789062e-03,8.786797523498535156e-03,1.100397109985351562e-02,1.358607970178127289e-02,1.770997047424316406e-02,1.939702033996582031e-02,2.105474472045898438e-02,2.167987823486328125e-02,2.340626716613769531e-02,2.458417415618896484e-02
2.725839614868164062e-03,-7.613897323608398438e-04,-1.089811325073242188e-03,-2.639532089233398438e-03,-3.528237342834472656e-03,-3.877436509355902672e-03,-4.395604133605957031e-03,-5.446956492960453033e-03,-6.066560745239257812e-03,-5.805107764899730682e-03,-6.393671035766601562e-03,-5.902290344238281250e-03,-4.911899566650390625e-03,-3.751754760742187500e-03,-1.919746398925781250e-03,-1.394867897033691406e-03,4.203319549560546875e-04,2.885341644287109375e-03,4.730939865112304688e-03,5.934834480285644531e-03,7.189393043518066406e-03,7.750993594527244568e-03,8.717549033463001251e-03,8.600473403930664062e-03,9.493834339082241058e-03,9.114623069763183594e-03,7.711768150329589844e-03,7.869243621826171875e-03,8.044719696044921875e-03,7.641553878784179688e-03,5.138486623764038086e-03,7.299184799194335938e-03,6.938695907592773438e-03,7.192134857177734375e-03,8.015394210815429688e-03,7.714033126831054688e-03,6.976836360991001129e-03,6.566153839230537415e-03,6.938219070434570312e-03,5.654827691614627838e-03,5.368727724999189377e-03,3.576874732971191406e-03,4.572153091430664062e-03,4.465579986572265625e-03,6.071329116821289062e-03,7.648825645446777344e-03,9.279251098632812500e-03,1.149487495422363281e-02,1.376032829284667969e-02,1.819586753845214844e-02,1.988101005554199219e-02,2.001906558871269226e-02,2.216076850891113281e-02,2.276110649108886719e-02,2.394032478332519531e-02
